file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04870,「だが中尉、\w我らは軍人だ。――新国連都市計画でも、\wＢＥＴＡの侵攻を防ぎきれない時を想定しなければならない」,「但是中尉，我们是军人。——即使在新联合国城市计划下，也必须设想无法阻止BETA入侵的时候。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04871,「――はい」,「——是。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04872,当然といえば当然だ…\w…\w。,理所当然吧……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04873,四カ国が足並みを揃えたといっても、\w戦力が倍増したわけでもなければ、\w安定したインフラが構築できるという保証もない。,虽说四国步调一致，但既不是战斗力加倍了，也谈不上能建立稳定的基础设施。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04874,すべてはこれから実行されることの結果によって決まる。だけど――,一切都将由接下来要执行的事所产生的结果决定。但是——
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04875,「甘いと言われるかもしれませんが、\wそれでも自分は――人類は、\wこの問題を乗り越えられると信じています」,「或许会被说天真，但即便如此，我仍然相信——人类能够克服这个问题。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04876,「…\w…\wほう」,「……哦。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04877,「人類の叡智を結集すれば、\wという楽観論を唱えるつもりはありませんが、\wそれでも――」,「我并不想唱什么集合人类智慧的高调，但是——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04878,「希望を持ち続けている限り、\w人類には何かができると信じています」,「只要心怀希望，我相信人类就能有所作为。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04879,俺に世界を救う能力なんてない。,我没有拯救世界的能力。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04880,どんなに称賛を受けようとも、\wそれは真理だ。,不管受到多少赞美，这都是真理。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04881,「…\w…\w何ができると中尉は思う？　人類が生き残るために――」,「……中尉觉得能做什么？为了让人类生存下去——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04882,「全人類の団結です。希望があれば人類は団結できる。たとえ利害の一致によるものでも構いません。ですから今回の作戦を歓迎しています」,「全人类的团结。只要有希望，人类就能团结。即使只是出于利益一致也没关系。所以我欢迎这次作战。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04883,悠陽殿下はそのために頑張ってるんだ！　どんな形であれ、\wその実績が作られるのは悪い話じゃない。,悠阳殿下正是为此而努力！无论以何种形式，能取得成果都不是坏事。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04884,「顔を上げて未来を見据えることができるのは極少数の人間だけだ…\w…\w」,「能够抬起头来放眼未来的，只有极少数人……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04885,「だから、\w誰かが夢を、\w目的地を――彼等に見させてやらねばならない」,「所以，必须有人让他们看到梦想，看到目的地——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04886,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04887,「その役割を担っているのが、\w悠陽殿下であり、\w我ら斯衛だ」,「承担这个角色的，便是悠阳殿下，以及我们斯卫。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04888,「…\w…\wはい」,「……是。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04889,…\w…\w殿下だって？　どうして「閣下」と言わないんだ？,……殿下？为什么不说「阁下」？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04890,俺が殿下と繋がってることぐらい調査済みだろう。俺の前でわざわざ殿下の名前を出すなんて…\w…\w何かのかまかけか？　それとも今日のところは不問にするってことなのか？,他们肯定已经查清我和殿下有关联了。特意在我面前提到殿下的名字……是在试探我吗？还是说今天暂且不追究？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04891,「無論、\w帝国軍が何もしていないと言いたいわけではない。彼らは十二分に役割を果たしてくれている。だが、\wそれとこれとは別次元の問題なのだ」,「当然，我并不是想说帝国军什么都没做。他们充分履行了职责。但那是另一个层面的问题。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04892,「理解しているつもりです」,「我想我理解。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04893,「それでも言おう。――貴官のような逸材には是非、\w我ら斯衛に加わって欲しい」,「即便如此我还是要说。——像阁下这样的人才，务必请你加入我们斯卫。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04894,「え…\w…\w？」,「哎……？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04895,「斯衛に移籍して、\w帝国に貢献して欲しい」,「希望你能调动到斯卫，为帝国贡献力量。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04896,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04897,「その…\w…\w」,「那个……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04898,行けるわけねーよな…\w…\w。,怎么可能去得了啊……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04899,「あの…\w…\wお誘いはありがたいのですが…\w…\w」,「那个……承蒙邀请，实在感激不尽，但是……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04900,…\w…\wちゃんと言わなきゃ駄目だよな。,得……得好好说出来才行啊。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04901,「自分には帝国軍でやらなければいけないことが、\wまだたくさん残っていると思っています」,「我认为自己在帝国军中还有很多必须完成的事。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04902,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04903,「ですから、\wお誘いには感謝しますが…\w…\w辞退いたします。――どうか、\wお許しください」,「所以，虽然非常感谢您的邀请……但我只能谢绝。还请您……原谅。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04904,「そうか…\w…\w。残念だ」,「是吗……真遗憾。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04905,「申し訳ないです」,「非常抱歉。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04906,「だが、\w実は貴官に会った瞬間に断られるだろうと予感していた」,「不过，其实在见到你的瞬间，我就预感会被拒绝。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04907,「はぁ…\w…\w」,「哈……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04908,…\w…\wなんでだろ？,怎么回事呢……？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04909,「実のところ、\w堅苦しい組織に望んで加わる男には見えなかった」,「说实话，你看起来就不像是会自愿加入那种死板组织的人。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04910,「あぁ、\wそうでしたか…\w…\w」,「啊，原来是这样……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04911,なるほど、\w納得。,原来如此，说得通。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04912,「だが、\w我々は所属する組織が違えど、\w同じ帝国の軍人だ。これからも国民と悠陽殿下のために尽くしてくれたまえ」,「不过，我们虽然所属组织不同，但同为帝国军人。今后也请继续为了国民和悠阳殿下尽忠职守。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04913,「――は！　それはもう！」,「——是！那当然！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04914,「ははは、\wその飾らない性格は好感が持てるな」,「哈哈哈，这种不造作的性格真让人有好感。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04915,「え？　あ、\wはい！　すみません」,「诶？啊，是！抱歉！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04916,「謝る必要はなかろう、\wふふ…\w…\w」,「不必道歉，呵呵……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04917,「どうした？」,「怎么了？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04918,「――失礼いたします。政威軍監閣下が御見えになりました」,「——失礼了。政威军监阁下驾到。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04919,――ッ！,唔！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04920,せ、\w政威軍監…\w…\w！？　って、\wあの斑鳩公ってことだよな！？,政、政威军监……！？ 那就是那位斑鸠公对吧！？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04921,「まったく…\w…\w来客があるとは言っておいたというのに」,「真是的……明明跟他说过有客人的。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04922,「相変わらず、\w私のスケジュールは承知の上で無茶振りをしてくれる。――通してくれ」,「还是老样子，明知我的日程安排还要乱来。——让他进来吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04923,ええッ！　…\w…\wって本当かよ！？,诶诶！？ ……真的假的啊！？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04924,「あ、\wあの！　それじゃ、\w俺、\wじゃない小官はこれで退室いたします――！」,「那、那个！ 那我，不，小官这就告退了——！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04925,「そう急がずとも良かろう。ちょうどいい機会だ。政威軍監に紹介しよう」,「不必这么着急。正好是个机会，我介绍你给政威军监认识。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04926,「えっ…\w…\w！　い、\wう…\w…\wあ…\w…\wは？」,「诶……！ 这、这……哈？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04927,ま、\wマズイだろ？　悠陽殿下にはお許しいただけたけど、\w俺の敬語は中学生レベルだぜ？,不、不是吧？虽然悠阳殿下允许我不拘礼节，但我的敬语水平也就初中生程度啊？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04928,斯衛の人たちとか滅茶苦茶怖いじゃん、\w礼儀に厳しいじゃん！,斯卫的那群人可吓人了，对礼仪要求那么严！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04929,いやいや、\wそうじゃなくて！　俺は悠陽殿下側の人間だぜ！？　こんなことまで不問にされちゃっていいのか！？,不不，不是那样！我是悠阳殿下这边的人！？这种事情都能不追究吗！？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04930,「はははっ、\wそう緊張せずともよい。そこまで堅苦しいお方ではない」,「哈哈哈，不必这么紧张。他不是那么死板的人。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04931,「学生時代など、\wむしろ悪童と呼ばれる類のものだった。――お忍びで帝都を徘徊しては面倒事を起こしてくれてね。付き合うのが大変だったよ」,「学生时代他可是被称为捣蛋鬼的。——偷偷溜到帝都到处晃荡，净惹麻烦。跟他打交道可辛苦了。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04932,余計、\w怖ぇじゃんか――！？,那更吓人了好吧——！？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04933,「政威軍監閣下の御成りです」,「政威军监阁下驾到。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04934,ほ、\w本当に来た…\w…\w！！,他、他真的来了……！！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04935,「すまんな、\w真壁。来客中とは聞いていたのだが、\w至急相談したい件があってな――うん？」,「抱歉啊，真壁。听说你有客人，但我有急事想跟你商量——嗯？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04936,「はて…\w…\w」,「奇怪……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04937,「は…\w…\w」,「啊……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04938,う…\w…\wお…\w…\w…\w…\w。,唔……哦…………。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04939,斯衛政府の中核…\w…\w。,斯卫政府的核心人物……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04940,あの帝都防衛戦の殿…\w…\w。,那位帝都防卫战的殿后……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04941,青い武御雷を駆る、\w戦場の英雄…\w…\w。,驾驶蓝色武御雷，战场上的英雄……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04942,帝国斯衛衛士の中でもトップクラスの腕前で…\w…\w。,在帝国斯卫士中也是顶尖水平的……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04943,悠陽殿下のお相手候補最有力でもある…\w…\w。,也是悠阳殿下最有力的伴侣候选……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04944,俺より顔が良くて、\w背が高い…\w…\w。,长得比我帅，个子也比我高……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04945,「お…\w…\wおはっ…\w…\wおはっ…\w…\wに…\w…\wおめ…\w…\wめっ…\w…\w」,「您……您……嗯……我……那个……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04946,完全に…\w…\w格で…\w…\w負け…\w…\w…\w…\w。,完全……被比下去了…………。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04947,「すまない。貴官の顔を、\wどこかで見たことがある気がするのだが――」,「抱歉。我似乎在哪里见过您的脸——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04948,「は…\w…\w」,「啊……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04949,「そこの衛士が、\w先の戦争を休戦に導いた英雄、\w龍浪響中尉ですよ」,「这位卫士就是引领上一场战争走向停战的英雄，龙浪响中尉。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04950,「ああ、\w思い出したぞ。ウォードッグ小隊の龍浪中尉だったな！」,「啊，我想起来了。你是战犬小队的龙浪中尉吧！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04951,――！　知ってる～！,！他知道我～！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04952,「龍浪中尉、\w改めて紹介というのもおかしな話だが、\w政威軍監の斑鳩閣下であらせる」,「龙浪中尉，再介绍一次虽然有些奇怪，但这位是政威军监斑鸠阁下。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04953,「――は！　日本帝国本土防衛軍、\wシアトル駐留軍、\wだ、\w第１戦術機甲連隊所属、\w龍浪響中尉であります！」,「——是！日本帝国本土防卫军、西雅图驻留军、第１战术机甲联队所属、龙浪响中尉！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04954,「貴官の働きには感謝している。帝国を代表して謝意を述べたい」,「对您的工作表示感谢。我代表帝国向您致以谢意。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04955,「いえ！　帝国軍人として当然のことをしたまでです！」,「不！我只是做了帝国军人该做的事！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04956,うぉぉ…\w…\w。,哦哦……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04957,「貴官のような軍人が、\w我が国に存在してくれていることは、\w大変誇らしい」,「像您这样的军人存在于我国，令我感到非常自豪。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04958,おおお…\w…\w！！　褒められたぁ…\w…\wッ！！,哦哦哦……！！被表扬了……！！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04959,「アリガトウゴザイマスッ！」,「非常感谢！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04960,「確か江東区の出身だったな？　ご実家は鮮魚小売をされていたとか」,「我记得你是江东区出身吧？老家是卖鲜鱼的，对吧」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04961,「へ！？　あ、\wあ、\wはい！　そうです。父が鮮魚店を営んでおりました」,「诶！？啊，啊，是的！没错。我父亲经营着一家鲜鱼店」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04962,な、\wなんで…\w…\w？　なんで俺の家のこと知ってるんだ？,为、为什么……？为什么你会知道我家里的事？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04963,しかも、\w魚屋やってたのは、\w親父が生きてた頃で、\wもう随分前の話だぜ？,而且，我爸开鱼店还是他活着的时候，那都是很久以前的事了？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04964,「ああ、\wすまない。貴官のことを調査させてもらったのだ。興味があったのでな」,「啊，抱歉。我擅自调查了你的事。因为对你很感兴趣」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04965,「は、\wはぁ…\w…\w」,「是、是吗……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04966,「閣下、\w実は先ほど龍浪中尉を斯衛に勧誘したのですが、\w断られた次第です」,「阁下，其实我刚才试图邀请龙浪中尉加入斯卫，但被他当场拒绝了」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04967,げ――！,咳——！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04968,「む――」,「唔——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04969,「は…\w…\wぁ…\w…\wその…\w…\w…\w…\w」,「呃……那个…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04970,「強制はできぬが、\w貴官のような武人が加わって貰えるなら、\wこれほど頼もしいことはないのだが…\w…\w」,「虽然不能强迫你，但能像你这样优秀的武人加入的话，没有比这更令人放心的了……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04971,「あ…\w…\wぇ…\w…\w？」,「啊……诶……？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04972,「考え直してはくれまいか？」,「能否重新考虑一下？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04973,え…\w…\w！？　えぇ～～…\w…\w！！！！　嘘だろ…\w…\w？,诶……！？诶诶～～……！！！！ 骗人的吧……？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04974,なんでそんなに買われてんだ？,为什么他会这么看得起我？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04975,「閣下、\w我儘を仰らないでください。閣下の要求はほとんどの人にとって、\w命令と同義なのですから」,「阁下，请别说任性的话。对大多数人来说，阁下的要求就等同于命令了」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04976,「…\w…\wそうか、\wそうだな。…\w…\wすまなかった、\w龍浪中尉。強制するつもりはないのだ」,「……是吗，说得对。……抱歉了，龙浪中尉。我无意强迫你」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04977,「い、\wいえ――恐縮であります！」,「不、不会——惶恐之至！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04978,悪い人じゃない…\w…\wような気がする…\w…\w。,我觉得他……不像个坏人……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04979,「もし――この先、\w考えを改める時が来たのならば、\wいつでも扉を叩いて欲しい」,「如果——今后你改变想法的话，随时都可以来敲我们的门」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04980,「――は。ありがとうございます」,「——是。非常感谢」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_02：真壁と響【0730修正】.egpack,tda03_t04981,「期待している」,「我期待那一天」
