file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05103,「だ、\wだからって、\w命は粗末にしないでくださいよ！？」,「虽、虽然这么说，但请您别随便糟蹋性命啊！？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05104,「わかってる…\w…\wありがとな。ほら、\w班長が待ってるぞ――松風にはオレから言っとく。余計なこと言って、\w不安を煽るなってさ」,「我知道……谢了。好了，班长还在等呢——松风那边我会去说的。让他别说多余的话，别煽动不安情绪」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05105,「そんで、\w戻って来たら謝りに来させるよ」,「然后等他回来，我会让他来道歉的。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05106,「それは…\w…\w…\w…\wいえ、\wはい、\wお待ちしてますね」,「那是…………不，好的，我会等您的」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05107,「それじゃあ…\w…\w機体の件、\wよろしく」,「那么……机体的事就拜托了」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05108,「了解しました。それでは失礼します」,「明白。那我就失陪了」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05109,おやっさんには、\wオレの生き様も悩みも全部総括されちまったって感じだな。,老爷子真是把我的活法和烦恼全都总结了啊。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05110,過去を取り戻し、\w少佐とも話をし、\w命をかけて殿下をお守りし…\w…\wそこまでしても自分の道が見えない――それは見ようとしていないだけだ。,找回了过去，跟少佐谈过话，还拼死护卫了殿下……即便如此也看不到自己的路——那只是我自己没去看而已。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05111,それは自分でもわかっていたけど、\wそこで悩んでいるフリをしようとしていたことを見破られてしまった気がする。,这我自己也明白，但感觉被看穿了——我其实是在假装为此烦恼。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05112,…\w…\wそうだ、\w最初っから答えは決まっていたんだ。,……没错，答案从一开始就定好了。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05113,「…\w…\wもう、\wやるしかねぇよな」,「……已经只能干了啊」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05114,「龍浪中尉…\w…\w」,「龙浪中尉……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05115,「よう、\wおまえらも来たのか？」,「哟，你们也来了？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05116,「部屋で静養って雰囲気でもないしね。…\w…\wねぇ、\w目撃者の事情聴取がいつ頃終わるか聞いてない？」,「房间里也不是适合静养的气氛啊。……喂，你听说目击者的询问大概什么时候结束吗？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05117,「一郎の件か？　まだわかんねぇな。…\w…\w目撃者とは言っても、\w善意の第三者なんかじゃなく当事者だからな」,「一郎的事？还不知道啊。……虽说是目击者，但可不是什么善意的第三方，根本就是当事人吧」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05118,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05119,状況から考えて、\wあいつが向こう側の奴らとパイプを持ったのは今回が初めてじゃないだろう…\w…\w。,从情况来看，那家伙跟对面那帮人有来往恐怕不是第一次了……。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05120,体よく使われて、\w始末されそうになった…\w…\wその程度の末端だったとは言え、\w徹底的に調べられるだろう。,被耍得团团转，还差点被灭口……虽然只是那种级别的小喽啰，但肯定会被彻底调查吧。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05121,罪に問われることは恐らくないと思うけど、\wそう簡単には帰ってこられないよな。,虽然大概不会问罪，但也不可能那么简单就回来吧。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05122,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05123,「心配はいらねぇって！　あいつは全部正直に話すだろうし、\w動機だって、\wどう考えても孤児院の子供達のためだ」,「不用担心！那家伙会全部老实交代的，动机怎么说都是为了孤儿院的孩子们。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05124,「子供だし、\w情状酌量の余地は十分にあるさ」,「而且他还是个孩子，有足够的酌情余地。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05125,「そう…\w…\wですよね！　私もそう言ってるんですけど、\wエレンも雫ちゃんも悲観してばっかりで…\w…\w」,「是……是啊！我也一直这么说，可艾伦和小雫总是那么悲观……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05126,「気持ちはわかる。でも大丈夫だ、\w絶対に大丈夫。心配せずに待ってろ」,「我理解你们的心情。但没关系，绝对没事。别担心，等着吧。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05127,「…\w…\w…\w…\wそうね。悩んでいても仕方がないわよね」,「…………是啊。烦恼也无济于事呢。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05128,「美桜乃もな？」,「美樱乃也是啊？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05129,「はい…\w…\w…\w…\w」,「是…………」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05130,表情は暗いまま…\w…\w無理もないか、\w問題はそれだけじゃないもんな。,表情依然阴沉……也难怪，问题不止这些啊。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05131,「…\w…\w大上中尉の件は、\w病院に搬送されたって話以後、\wオレにもまったく情報が入ってきていない」,「……关于大上中尉的事，自从听说她被送到医院之后，我这边也完全没有消息。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05132,「検査で病院に行ったとき、\wそれとなく聞いてみようと思ったけど、\w状況的にそれどころじゃなくてさ…\w…\w」,「去体检的时候，本来想顺便打听一下的，但情况实在不是时候……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05133,「そうですか…\w…\w」,「这样啊……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05134,「けど心配すんな！　大丈夫だって！　そんな簡単に逝っちまうようなヤワな人じゃないだろ？」,「不过别担心！肯定没事的！她可不是那么容易就会死掉的人吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05135,「こんなふうに落ち込んでるところを見られたら、呆れられて怒られるぞ？　な？」,「要是被她看到你们这么消沉，会被她嫌弃和生气的吧？对吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05136,「そう…\w…\wかもしれないです」,「这……也许吧。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05137,「かもしれないじゃなく、\wそうなんだよ。あの人は自分が心配されるのを嫌うからな」,「不是也许，就是那样。那个人讨厌别人为她担心。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05138,「そのくせ、\w心配かけるのは相当好きみたいだけどさ…\w…\w」,「可她却好像很喜欢让人担心呢……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05139,「ふふ…\w…\wそうですね」,「呵呵……是啊。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05140,「俺達が落ち込んでても始まらない。向こうは…\w…\w絶対大丈夫、\wこっちはやることキッチリやろうぜ」,「我们消沉也不是办法。她那边……绝对没问题，我们这边就把该做的事做好吧。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05141,「はい、\wわかりました」,「好的，明白了。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05142,…\w…\w一郎の話も、\w大上中尉の話も、「大丈夫」だなんて言うけど何も根拠なんかない。,……一郎也好，大上中尉也好，虽然都说“没事”，但其实没有任何根据。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05143,でもそれでも、\wそう言うことが大切だって…\w…開拓地を警備していた時にエレンが言っていたのはそういうことだろ？,但即使如此，那样说很重要……在警戒开拓地时艾伦说的就是那个意思吧？
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05144,根拠とか、\w筋の通った理屈は後でもいいんだ。そんなものよりも先に求めているものがある。それを示さなければ始まらない。,根据啊、合理的道理之类的，之后再说也行。比起那些，有更先被需要的东西。如果不表示出来，就无从开始。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05145,オレがやっていたことって、\wそのつもりはなくても結局は自分を正当化しようとしていただけだって、\wわかるよ。,我所做的事，即使没有那个打算，结果也只不过是想自我正当化而已，我知道的。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05146,人間として小さいよな。反省しよう…\w…\w。,作为人真是渺小啊。反省一下吧……。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05147,「ところで、\w駒木大尉がフォートルイスに向かわれたようですが…\w…\w」,「话说，驹木上尉好像去了刘易斯堡……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05148,「みたいだな。けどまだ何も伝えられちゃいないよ」,「好像是。但是还没有任何消息传来。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05149,神宮司少佐だったら、\wお伴して傍聴することも可能だったかもしれないが…\w…\w。,如果是神宫司少佐的话，或许可以陪同旁听……。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05150,「ここしばらくは睨み合っていただけだったのに、\wどうして…\w…\w」,「明明之前还只是对峙而已，为什么……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05151,今頃、\w国境ではラファールが屹立しているのだろう。,现在这个时候，国境线上应该正矗立着阵风吧。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05152,ここから１００キロ程先に人類が敵として存在している…\w…戦術機なら本当にあっという間の距離だ。,从这里往前一百公里左右，人类作为敌人存在着……用战术机的话，真是一眨眼的距离。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05153,「歯がゆいわね…\w…ごめんなさい、\w待機してるのは私のせいもあるわよね」,「真让人着急啊……对不起，我们一直待命也有我的责任吧。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05154,「え、\wどうして？」,「哎，为什么？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05155,「私にスパイ疑惑があるからよ」,「因为我有间谍嫌疑啊。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05156,「そんなこと！　これは中尉の機体が――」,「怎么会！那是因为中尉的机体——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05157,「いくら指揮官が出撃できないからといって、\wこの状況で小隊まるごと待機なんて普通はないでしょう？」,「虽说指挥官无法出击，但在这种情况下让整个小队待命也不正常吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05158,「そ、\wそれは…\w…\wでも――」,「那、那是……但是——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05159,「――いや、\w確かにその可能性は否定できない」,「——不，确实不能否定那种可能性。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05160,「中尉！」,「中尉！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05161,「両国が戦争することになったそもそもの火種が、\w食糧問題の強行解決を図ったフランスによる米国東海岸への侵犯行為だというのは疑いようがない事実だ」,「两国开战的初始火种，是法国为了强行解决粮食问题而侵犯美国东海岸，这是无可争议的事实。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05162,「フランスに言わせれば、\w米国が意図的に食料援助を滞らせ、\w引き金を引かざるを得なかったということになるようだが、\w状況は明らかだ」,「照法国人的说法，是美国故意拖延粮食援助，才让他们不得不扣动扳机，但情况很明朗。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05163,「腹が減ったら他人のものを力尽くで奪い取っていいなんて法が、人にも国にもあるわけないだろ」,「无论是人还是国家，都没有‘肚子饿了就能凭武力抢夺别人的东西’这种道理。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05164,「そういう前提があった上で、\w今回のプラント襲撃…\w…\w」,「基于这个前提，这次的平台袭击事件……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05165,「となれば、\wカナダからの亡命者である私が…\w…いえ、\wフランス、\wカナダにゆかりのある人間が疑われるのは目に見えているわけよ」,「那么，作为来自加拿大的逃亡者，我……不，与法国、加拿大有关系的人会被怀疑，是显而易见的。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05166,「そんな…\w…\wあの事件がそんな単純な事だとは思えません」,「怎么会……我不认为那件事会这么简单。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05167,「そうね、\w確かに単純すぎる。でも難しく考えても結局そうなるし、\wそれ以外の可能性は考えたくないのが今の日米関係でしょう？」,「是啊，确实太简单了。但是往复杂想结果也一样，而且现在日美关系也不愿意考虑其他可能性吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05168,「それって、\w日和見的な外交を続けているカナダの親米派が連合の崩壊を狙って内部から仕掛けたか――」,「那么，你是说继续采取观望外交的加拿大亲美派，为了瓦解联合而从内部下手——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05169,「もしくは米国がフランス・カナダ連合の仕業にみせかけようとしていて、\w日本政府はそれを知りながらもその疑惑に正面から向かうことはできないって言ってるの？」,「或者美国想嫁祸给法加联合，而日本政府虽然知道，却无法正面面对这个嫌疑？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05170,カナダの親米派がフランスを悪役にしようとしたってこと…\w…もしくは米軍が自演してフランス・カナダのせいにしようとしたってか…\w…\w。,加拿大的亲美派想把法国塑造成反派……或者是美军自导自演，想嫁祸给法加联合……
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05171,どっちも有り得そうなのが嫌なんだよな…\w…\w。,两种都有可能，真让人不爽啊……
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05172,「もしくは、\wそう思わせておいてやっぱり単純な話だったかも。ま、\wどれもあくまで可能性の話だけどね…\w…つまり、\wどう転んだって、\w私はグレーゾーンに置かれるってことよ」,「或者，让人觉得是这样，但其实还是简单的事。嘛，这些都只是可能性罢了……也就是说，不管怎么发展，我都被放在灰色地带。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05173,「…\w…\w…\w…\w確かに、\w街ではそうやって喧々囂々やっている人たちがいるようですけど。でも――」,「…………确实，街上好像也有这样议论纷纷的人。但是——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05174,「とにかく単純じゃない分、ますます放っておくわけにはいかないじゃない？」,「总之，正因为不简单，才更不能放任不管吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05175,「わ、\w私には難しい話ですけど、何だか、\wすんごく嫌な話だってことはわかりました！」,「我、我虽然听不懂复杂的话，但我知道这听起来非常让人不舒服！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05176,「今頃駒木大尉がどんな話をしているかは知らないけど、\wその片がつくまでは怪しい人間を迂闊に動かすわけにいかないわ」,「虽然不知道驹木上尉现在在谈什么，但在那件事解决之前，不能随便让可疑的人行动。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05177,「…\w…\w…\w…\wエレンちゃん。で、\wでもッ！！」,「…………艾伦酱。但、但是！！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05178,「いいのよシズク。これは当然のことなんだから――」,「没事的，雫。这是理所当然的——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05179,「――そんなことあり得ません！　エレンがスパイだなんて…\w…\wあるわけがないじゃないですか！！」,「——那种事不可能！说艾伦是间谍……怎么会有这种事！！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05180,「ユズカ？」,「柚香？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05181,「エレンが疑わしいだなんて、\w龍浪中尉は本気で認めるんですか？　そんなの…\w…\w見損ないました！」,「龙浪中尉真的认为艾伦可疑吗？那样的话……我看错你了！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05182,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05183,「じゃあ、\w今までエレンが命がけで日本帝国のために戦ってきたのは…\w…\w時には私たちの命を守ってくれたのは…\w…\w」,「那么，至今为止艾伦拼上性命为日本帝国而战……有时还保护了我们的性命——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05184,「全部演技だった、\wもしくは真の目的のために必要だったからだと言うんですか！？」,「你是说那全都是演技，或者是因为为了实现真正的目的才不得不那么做的吗！？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05185,「いや、\wそういうわけじゃ…\w…\w」,「不，我不是那个意思……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05186,「なら、\wそんな不当な疑い、\w中尉が受け入れちゃ駄目じゃないですか！」,「既然如此，中尉您就不该接受这种不合理的怀疑啊！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05187,「私たちは仲間です、\w命を預け合う仲間ですよ！？　その信頼を脅かすような詮索をさせておくなんて――」,「我们是同伴，是互相托付生命的同伴啊！？怎么能允许这种动摇信任的盘问――」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05188,「落ち着け柚香、\wそんなことわかってる！」,「冷静点，柚香，这些我都知道！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05189,「っ…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05190,「オレが言いたいのは、\wエレンがそういう目で見られる可能性をゼロにすることはできないってことだ」,「我想说的是，无法完全排除有人用那种眼光看艾伦的可能性」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05191,「でも、\w話はそれで終わりじゃない…\w…\wこっからが本題なんだ――オレはそれでもエレンを１００％信じてる」,「但是，话还没说完……接下来才是重点――即便如此，我也百分之百相信艾伦」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05192,「っ！！」,「！！」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05193,「たとえどんな目がエレンに向けられても、\wオレは信じる」,「无论别人怎么看待艾伦，我都相信她」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05194,「事情のない亡命者なんかいない。だからエレンにはそりゃあ何かあるんだろうとは思う。上層部がその事情を疑ったのもわかる」,「没有毫无隐情的亡命者。所以我也觉得艾伦肯定有什么隐情。上面怀疑她的情况我也理解」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05195,「けどこれまでエレンと接してきて、\wオレの想いは違う。オレはそれを伝えたかったんだ」,「但是通过与艾伦的相处，我的想法不同。我就是想传达这个」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05196,「ヒビキ…\w…\w」,「响……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05197,「すまない、\w言い方が悪かったな。正直、\w千堂少尉がここまで怒るとは思ってなかったからさ…\w…\w」,「抱歉，是我说得不好。说实话，没想到千堂少尉会这么生气……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05198,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,game_t05199,「オレが言いたいのはそういうことだ。だからエイス少尉、\wこの状況を気に病む必要なんかないぞ」,「我想说的就是这些。所以艾斯少尉，你没必要为这种情况烦恼」
